URL,Freq
https://twitter.com/i/web/status/1315910256430444547,1
https://twitter.com/i/web/status/1315908429140156417,1
https://twitter.com/i/web/status/1315907866881069057,1
https://twitter.com/i/web/status/1315906954267709440,1
https://twitter.com/i/web/status/1315902590278754306,1
https://twitter.com/i/web/status/1315898212679585792,1
https://twitter.com/i/web/status/1315897908965769216,1
https://twitter.com/i/web/status/1315897360074113024,1
https://buff.ly/3lfNESi,2
https://twitter.com/i/web/status/1315877680903008256,1
https://particlex.com/ppgc-registration/,1
https://twitter.com/i/web/status/1315868589187108864,1
https://twitter.com/i/web/status/1315845771036557312,1
https://twitter.com/i/web/status/1315845726417547264,1
https://twitter.com/i/web/status/1315837666429198336,1
https://twitter.com/i/web/status/1315834813077692416,1
https://twitter.com/i/web/status/1315830956889190400,1
https://mailchi.mp/877736a43e96/imperdible-ltimo-podcast-de-nuestra-segunda-temporada,2
https://bitly.com/30ZAl0W,2
https://twitter.com/i/web/status/1315812036572405760,1
https://bit.ly/36FDlmA,1
https://twitter.com/brightdoor/status/1315653399950524418,1
https://bit.ly/3mIXSMI,1
https://twitter.com/i/web/status/1315795053965537281,1
https://twitter.com/i/web/status/1315789455123517442,1
https://twitter.com/i/web/status/1315785991752384513,1
https://twitter.com/i/web/status/1315782497377148930,1
https://business.lesechos.fr/entrepreneurs/actu/0604040344470-coliving-the-babel-community-s-allie-a-la-caisse-des-depots-pour-grandir-340174.php#xtor=CS1-3046,2
https://twitter.com/i/web/status/1315772368254509056,1
https://twitter.com/i/web/status/1315770858238095361,1
https://twitter.com/i/web/status/1315770520768577538,1
https://twitter.com/i/web/status/1315769291992494080,1
https://www.bizjournals.com/sanfrancisco/news/2020/10/12/proptech-startup-snapdocs-raises-60-million-will.html,1
https://hubs.ly/H0xC-t_0,1
https://twitter.com/i/web/status/1315759904469254145,1
https://twitter.com/i/web/status/1315759469482172418,1
https://twitter.com/i/web/status/1315759255446794244,1
https://twitter.com/i/web/status/1315757638324563968,1
https://twitter.com/i/web/status/1315755398490660867,1
http://bbc.in/CoronavirusUKLatest,1
https://twitter.com/i/web/status/1315740234613653510,1
https://twitter.com/i/web/status/1315736523124412417,1
https://twitter.com/i/web/status/1315731879606321152,1
https://www.propmodo.com/what-building-operators-need-to-know-about-covid-19-and-air-filtration/,1
https://bit.ly/311WhZg,3
https://bit.ly/3drFLXl,1
https://twitter.com/i/web/status/1315716377001558016,1
https://twitter.com/i/web/status/1315714055697506304,1
https://twitter.com/i/web/status/1315710096274526208,1
https://twitter.com/i/web/status/1315710083804921857,1
http://twib.in/l/94gzdk7KgB5g,1
https://twitter.com/i/web/status/1315706368721129480,1
https://twitter.com/i/web/status/1315699281479823361,1
https://twitter.com/i/web/status/1315699170133651472,1
https://twitter.com/i/web/status/1315698748526268417,1
https://twitter.com/i/web/status/1315696034849398785,1
https://twitter.com/i/web/status/1315695002886995969,1
https://twitter.com/i/web/status/1315693742691618816,1
https://buff.ly/3nsOPzY,1
https://twitter.com/i/web/status/1315691956484419585,1
https://twitter.com/i/web/status/1315691381390704641,1
https://twitter.com/i/web/status/1315691292014325760,1
https://twitter.com/i/web/status/1315691247546372100,1
https://twitter.com/i/web/status/1315690291039539200,1
https://twitter.com/i/web/status/1315689595401654273,1
https://www.digitaltrends.com/features/most-influential-hispanics-in-tech/,1
https://twitter.com/i/web/status/1315689244879396864,1
https://twitter.com/andres_leal7/status/1315686086090387461,1
https://www.worldpropertyjournal.com/press-releases/california-proptech-globallistingscom-to-open-offices-in-downtown-west-palm-beach-12172.php,1
https://twitter.com/i/web/status/1315685838584455168,1
https://twitter.com/i/web/status/1315685331853860864,1
https://twitter.com/i/web/status/1315684925262225410,1
https://allwork.space/2020/09/future-of-work-how-technology-can-increase-the-value-of-cre/,2
https://twitter.com/i/web/status/1315683849947541505,1
https://twitter.com/andres_leal7/status/1315681200057483264,1
https://twitter.com/i/web/status/1315683478323822598,1
https://twitter.com/i/web/status/1315683107547348992,1
https://twitter.com/i/web/status/1315681200057483264,1
https://twitter.com/i/web/status/1315680640180932610,1
https://twitter.com/i/web/status/1315680221647921157,1
http://www.walliance.fr,1
https://twitter.com/i/web/status/1315679932106846208,1
https://twitter.com/i/web/status/1315678631914549248,1
https://twitter.com/i/web/status/1315678613577125888,1
https://twitter.com/i/web/status/1315678605666594817,1
https://twitter.com/i/web/status/1315678232214200321,1
https://twitter.com/i/web/status/1315671109170323456,1
https://twitter.com/i/web/status/1315670610039771139,1
https://twitter.com/i/web/status/1315669279401029633,1
https://twitter.com/i/web/status/1315668761874247682,1
https://bit.ly/36VhKXk,2
https://twitter.com/i/web/status/1315666292859441152,1
https://twitter.com/i/web/status/1315665062233862150,1
https://twitter.com/i/web/status/1315664927193919490,1
https://app.livestorm.co/p/442707a2-d11e-481d-a821-7802aff61581,1
https://twitter.com/i/web/status/1315664567796719616,1
https://twitter.com/enricomolinari,1
https://twitter.com/i/web/status/1315660942894661632,1
https://twitter.com/i/web/status/1315660200213385216,1
https://re2bit.com/2020/10/12/mamacrowd-chiusa-con-oltre-26-mln-la-prima-campagna-di-crowdfunding-immobiliare/,4
https://twitter.com/PropChallenge/status/1315649693796519936,1
https://twitter.com/i/web/status/1315654094049210368,1
https://bit.ly/3nLv6f4,2
https://twitter.com/i/web/status/1315653524194291715,1
https://twitter.com/i/web/status/1315653448445177856,1
https://twitter.com/i/web/status/1315653399950524418,1
https://twitter.com/i/web/status/1315652202250280960,1
https://bit.ly/3lGda3g,1
https://twitter.com/i/web/status/1315652041012805635,1
https://twitter.com/i/web/status/1315652039083544576,1
https://twitter.com/i/web/status/1315649693796519936,1
https://buff.ly/34qUdLe,1
https://twitter.com/i/web/status/1315646657367863296,1
https://twitter.com/i/web/status/1315646004931293184,1
https://twitter.com/i/web/status/1315643227177918464,1
https://twitter.com/i/web/status/1315642192954904584,1
https://twitter.com/i/web/status/1315642135006400513,1
https://twitter.com/i/web/status/1315640598494404609,1
https://twitter.com/i/web/status/1315639814893469696,1
https://twitter.com/i/web/status/1315638563929640960,1
https://twitter.com/i/web/status/1315635290510446592,1
https://www.propertywire.com/blog/how-to-make-the-covid-19-proptech-revolution-last/,4
https://lnkd.in/gytDCBH,1
https://twitter.com/i/web/status/1315633008288976896,1
https://www.instagram.com/p/CGPl6uBpU4P/?igshid=1n44v6ezax8nr,1
https://twitter.com/i/web/status/1315630893223026690,1
https://twitter.com/i/web/status/1315629216306782208,1
https://twitter.com/i/web/status/1315628359494316032,1
https://twitter.com/i/web/status/1315624326469742593,1
https://twitter.com/i/web/status/1315624234304102401,1
https://twitter.com/i/web/status/1315624158169108480,1
